Sample,Time_us,Raw_u16,Voltage_V
2447,2447015,53677,2.702893
2448,2448008,31095,1.565782
2449,2449009,12611,0.635024
2450,2450013,35288,1.776919
2451,2451008,53821,2.710144
2452,2452010,31095,1.565782
2453,2453012,12611,0.635024
2454,2454013,35320,1.778530
2455,2455014,53757,2.706921
2456,2456008,31143,1.568199
2457,2457011,12627,0.635830
2458,2458015,35384,1.781753
2459,2459008,53741,2.706116
2460,2460009,31127,1.567393
2461,2461011,12595,0.634218
2462,2462012,35352,1.780142
2463,2463014,53725,2.705310
2464,2464015,30983,1.560142
2465,2465010,12611,0.635024
2466,2466012,35320,1.778530
2467,2467014,53709,2.704504
2468,2468015,30983,1.560142
2469,2469010,12579,0.633413
2470,2470011,35272,1.776114
2471,2471013,53709,2.704504
2472,2472013,31079,1.564976
2473,2473009,12707,0.639858
2474,2474011,35320,1.778530
2475,2475012,53677,2.702893
2476,2476014,30999,1.560948
2477,2477015,12627,0.635830
2478,2478009,35176,1.771279
2479,2479011,53789,2.708533
2480,2480012,31063,1.564170
2481,2481016,12643,0.636635
2482,2482012,35336,1.779336
2483,2483014,53693,2.703699
2484,2484015,30951,1.558531
2485,2485009,12627,0.635830
2486,2486011,35240,1.774502
2487,2487012,53725,2.705310
2488,2488013,31047,1.563365
2489,2489010,12627,0.635830
2490,2490011,35272,1.776114
2491,2491012,53741,2.706116
2492,2492013,30999,1.560948
2493,2493014,12627,0.635830
2494,2494015,35464,1.785782
2495,2495009,53741,2.706116
2496,2496010,31079,1.564976
2497,2497014,12627,0.635830
2498,2498009,35144,1.769668
2499,2499011,53677,2.702893
2500,2500012,31079,1.564976
2501,2501013,12643,0.636635
2502,2502014,35368,1.780948
2503,2503009,53805,2.709338
2504,2504011,31079,1.564976
2505,2505015,12611,0.635024
2506,2506010,35240,1.774502
2507,2507011,53725,2.705310
2508,2508012,31015,1.561753
2509,2509013,12627,0.635830
2510,2510015,35400,1.782559
2511,2511009,53725,2.705310
2512,2512011,31095,1.565782
2513,2513014,12643,0.636635
2514,2514010,35256,1.775308
2515,2515011,53725,2.705310
2516,2516012,31191,1.570616
2517,2517013,12707,0.639858
2518,2518015,35384,1.781753
2519,2519008,53805,2.709338
2520,2520010,31079,1.564976
2521,2521016,12675,0.638247
2522,2522011,35304,1.777725
2523,2523012,53693,2.703699
2524,2524014,31047,1.563365
2525,2525015,12627,0.635830
2526,2526009,35192,1.772085
2527,2527010,53709,2.704504
2528,2528011,31127,1.567393
2529,2529009,12611,0.635024
2530,2530013,35368,1.780948
2531,2531015,53725,2.705310
2532,2532009,31191,1.570616
2533,2533011,12499,0.629384
2534,2534013,35368,1.780948
2535,2535014,53709,2.704504
2536,2536015,31031,1.562559
2537,2537013,12627,0.635830
2538,2538014,35400,1.782559
2539,2539015,53693,2.703699
2540,2540010,31127,1.567393
2541,2541012,12611,0.635024
2542,2542014,35384,1.781753
2543,2543015,53741,2.706116
2544,2544008,31175,1.569810
2545,2545014,12627,0.635830
2546,2546010,35272,1.776114
2547,2547012,53741,2.706116
2548,2548013,31063,1.564170
2549,2549014,12611,0.635024
2550,2550008,35176,1.771279
2551,2551009,53869,2.712561
2552,2552010,31159,1.569004
2553,2553008,12707,0.639858
2554,2554012,35304,1.777725
2555,2555013,53709,2.704504
2556,2556015,30999,1.560948
2557,2557009,12611,0.635024
2558,2558010,35256,1.775308
2559,2559012,53757,2.706921
2560,2560013,31031,1.562559
2561,2561012,12659,0.637441
2562,2562015,35384,1.781753
2563,2563008,53725,2.705310
2564,2564010,31111,1.566587
2565,2565012,12627,0.635830
2566,2566013,35336,1.779336
2567,2567015,53741,2.706116
2568,2568010,31111,1.566587
2569,2569015,12675,0.638247
2570,2570010,35272,1.776114
2571,2571011,53757,2.706921
2572,2572013,30999,1.560948
2573,2573014,12627,0.635830
2574,2574009,35176,1.771279
2575,2575010,53741,2.706116
2576,2576012,31079,1.564976
2577,2577011,12659,0.637441
2578,2578013,35352,1.780142
2579,2579014,53789,2.708533
2580,2580009,31159,1.569004
2581,2581010,12595,0.634218
2582,2582012,35288,1.776919
2583,2583013,53741,2.706116
2584,2584015,30919,1.556919
2585,2585015,12627,0.635830
2586,2586011,35304,1.777725
2587,2587012,53725,2.705310
2588,2588013,31031,1.562559
2589,2589015,12627,0.635830
2590,2590009,35256,1.775308
2591,2591010,53709,2.704504
2592,2592012,31047,1.563365
2593,2593011,12627,0.635830
2594,2594014,35368,1.780948
2595,2595016,53789,2.708533
2596,2596010,31127,1.567393
2597,2597012,12627,0.635830
2598,2598013,35320,1.778530
2599,2599015,53741,2.706116
2600,2600008,31191,1.570616
2601,2601016,12627,0.635830
2602,2602010,35192,1.772085
2603,2603012,53677,2.702893
2604,2604013,31015,1.561753
2605,2605014,12675,0.638247
2606,2606015,35416,1.783364
2607,2607009,53805,2.709338
2608,2608010,31095,1.565782
2609,2609011,12627,0.635830
2610,2610012,35304,1.777725
2611,2611013,53757,2.706921
2612,2612015,31015,1.561753
2613,2613008,12611,0.635024
2614,2614010,35288,1.776919
2615,2615011,53741,2.706116
2616,2616013,31031,1.562559
2617,2617014,12611,0.635024
2618,2618009,35224,1.773696
2619,2619011,53773,2.707727
2620,2620012,31079,1.564976
2621,2621013,12611,0.635024
2622,2622014,35352,1.780142
2623,2623009,53821,2.710144
2624,2624010,31111,1.566587
2625,2625011,12595,0.634218
2626,2626014,35384,1.781753
2627,2627009,53757,2.706921
2628,2628010,31111,1.566587
2629,2629012,12627,0.635830
2630,2630013,35432,1.784170
2631,2631014,53709,2.704504
2632,2632015,30983,1.560142
2633,2633009,12627,0.635830
2634,2634011,35320,1.778530
2635,2635013,53773,2.707727
2636,2636014,30983,1.560142
2637,2637009,12627,0.635830
2638,2638009,35208,1.772891
2639,2639011,53709,2.704504
2640,2640012,31079,1.564976
2641,2641012,12627,0.635830
2642,2642015,35416,1.783364
2643,2643008,53725,2.705310
2644,2644010,31111,1.566587
2645,2645012,12611,0.635024
2646,2646013,35352,1.780142
2647,2647014,53661,2.702087
2648,2648009,31127,1.567393
2649,2649009,12627,0.635830
2650,2650013,35320,1.778530
2651,2651014,53773,2.707727
2652,2652008,31207,1.571421
2653,2653010,12643,0.636635
2654,2654012,35320,1.778530
2655,2655014,53709,2.704504
2656,2656015,31015,1.561753
2657,2657009,12595,0.634218
2658,2658011,35336,1.779336
2659,2659012,53709,2.704504
2660,2660014,31031,1.562559
2661,2661016,12643,0.636635
2662,2662009,35192,1.772085
2663,2663010,53677,2.702893
2664,2664012,31111,1.566587
2665,2665014,12627,0.635830
2666,2666009,35304,1.777725
2667,2667010,53741,2.706116
2668,2668011,31111,1.566587
2669,2669012,12595,0.634218
2670,2670013,35368,1.780948
2671,2671014,53837,2.710950
2672,2672009,31159,1.569004
2673,2673011,12643,0.636635
2674,2674014,35368,1.780948
2675,2675008,53741,2.706116
2676,2676011,31031,1.562559
2677,2677012,12659,0.637441
2678,2678013,35320,1.778530
2679,2679014,53709,2.704504
2680,2680010,31159,1.569004
2681,2681012,12627,0.635830
2682,2682014,35320,1.778530
2683,2683014,53709,2.704504
2684,2684009,31127,1.567393
2685,2685011,12627,0.635830
2686,2686012,35336,1.779336
2687,2687013,53725,2.705310
2688,2688014,30999,1.560948
2689,2689010,12611,0.635024
2690,2690012,35288,1.776919
2691,2691013,53725,2.705310
2692,2692014,31079,1.564976
2693,2693015,12643,0.636635
2694,2694009,35224,1.773696
2695,2695010,53757,2.706921
2696,2696012,31079,1.564976
2697,2697008,12627,0.635830
2698,2698010,35272,1.776114
2699,2699011,53741,2.706116
2700,2700013,30999,1.560948
2701,2701015,12595,0.634218
2702,2702009,35192,1.772085
2703,2703011,53677,2.702893
2704,2704013,31079,1.564976
2705,2705010,12595,0.634218
2706,2706012,35400,1.782559
2707,2707014,53725,2.705310
2708,2708015,30999,1.560948
2709,2709009,12627,0.635830
2710,2710011,35256,1.775308
2711,2711012,53709,2.704504
2712,2712013,31015,1.561753
2713,2713009,12675,0.638247
2714,2714012,35336,1.779336
2715,2715013,53741,2.706116
2716,2716015,30967,1.559336
2717,2717008,12611,0.635024
2718,2718011,35304,1.777725
2719,2719012,53741,2.706116
2720,2720014,31015,1.561753
2721,2721011,12611,0.635024
2722,2722012,35304,1.777725
2723,2723013,53725,2.705310
2724,2724015,30935,1.557725
2725,2725009,12627,0.635830
2726,2726012,35304,1.777725
2727,2727013,53709,2.704504
2728,2728014,31015,1.561753
2729,2729010,12627,0.635830
2730,2730012,35416,1.783364
2731,2731013,53709,2.704504
2732,2732015,30983,1.560142
2733,2733009,12627,0.635830
2734,2734011,35304,1.777725
2735,2735012,53741,2.706116
2736,2736014,31063,1.564170
2737,2737011,12611,0.635024
2738,2738013,35352,1.780142
2739,2739014,53693,2.703699
2740,2740016,30951,1.558531
2741,2741009,12595,0.634218
2742,2742010,35208,1.772891
2743,2743011,53693,2.703699
2744,2744013,31063,1.564170
2745,2745010,12595,0.634218
2746,2746012,35352,1.780142
2747,2747014,53725,2.705310
2748,2748008,31159,1.569004
2749,2749010,12611,0.635024
2750,2750011,35304,1.777725
2751,2751013,53645,2.701282
2752,2752013,30983,1.560142
2753,2753010,12595,0.634218
2754,2754013,35272,1.776114
2755,2755014,53693,2.703699
2756,2756015,31063,1.564170
2757,2757009,12595,0.634218
2758,2758010,35320,1.778530
2759,2759012,53709,2.704504
2760,2760014,31015,1.561753
2761,2761012,12627,0.635830
2762,2762015,35352,1.780142
2763,2763008,53757,2.706921
2764,2764009,31159,1.569004
2765,2765011,12611,0.635024
2766,2766012,35256,1.775308
2767,2767013,53741,2.706116
2768,2768014,31031,1.562559
2769,2769011,12627,0.635830
2770,2770012,35352,1.780142
2771,2771013,53741,2.706116
2772,2772015,30951,1.558531
2773,2773009,12675,0.638247
2774,2774011,35272,1.776114
2775,2775013,53709,2.704504
2776,2776014,30983,1.560142
2777,2777012,12643,0.636635
2778,2778009,35144,1.769668
2779,2779011,53741,2.706116
2780,2780012,31031,1.562559
2781,2781013,12627,0.635830
2782,2782015,35384,1.781753
2783,2783009,53757,2.706921
2784,2784011,31095,1.565782
2785,2785010,12611,0.635024
2786,2786012,35352,1.780142
2787,2787014,53805,2.709338
2788,2788015,30967,1.559336
2789,2789009,12595,0.634218
2790,2790010,35240,1.774502
2791,2791012,53757,2.706921
2792,2792013,31015,1.561753
2793,2793012,12611,0.635024
2794,2794014,35352,1.780142
2795,2795008,53725,2.705310
2796,2796009,31159,1.569004
2797,2797011,12611,0.635024
2798,2798013,35320,1.778530
2799,2799014,53725,2.705310
2800,2800015,30999,1.560948
2801,2801014,12707,0.639858
2802,2802012,35336,1.779336
2803,2803015,53773,2.707727
2804,2804009,31191,1.570616
2805,2805010,12611,0.635024
2806,2806012,35336,1.779336
2807,2807012,53741,2.706116
2808,2808014,30999,1.560948
2809,2809013,12627,0.635830
2810,2810008,35144,1.769668
2811,2811010,53757,2.706921
2812,2812011,31127,1.567393
2813,2813012,12611,0.635024
2814,2814014,35256,1.775308
2815,2815014,53709,2.704504
2816,2816009,31159,1.569004
2817,2817008,12611,0.635024
2818,2818013,35336,1.779336
2819,2819014,53741,2.706116
2820,2820015,30999,1.560948
2821,2821009,12611,0.635024
2822,2822011,35256,1.775308
2823,2823013,53725,2.705310
2824,2824015,30999,1.560948
2825,2825014,12659,0.637441
2826,2826009,35208,1.772891
2827,2827010,53709,2.704504
2828,2828011,31095,1.565782
2829,2829012,12611,0.635024
2830,2830013,35288,1.776919
2831,2831015,53709,2.704504
2832,2832010,31143,1.568199
2833,2833011,12611,0.635024
2834,2834013,35304,1.777725
2835,2835014,53757,2.706921
2836,2836008,31207,1.571421
2837,2837010,12643,0.636635
2838,2838011,35272,1.776114
2839,2839012,53709,2.704504
2840,2840014,31047,1.563365
2841,2841014,12611,0.635024
2842,2842010,35208,1.772891
2843,2843012,53709,2.704504
2844,2844013,31015,1.561753
2845,2845015,12627,0.635830
2846,2846016,35448,1.784976
2847,2847010,53821,2.710144
2848,2848011,31079,1.564976
2849,2849011,12611,0.635024
2850,2850014,35336,1.779336
2851,2851015,53709,2.704504
2852,2852009,31159,1.569004
2853,2853010,12611,0.635024
2854,2854012,35288,1.776919
2855,2855014,53789,2.708533
2856,2856015,30983,1.560142
2857,2857010,12595,0.634218
2858,2858012,35288,1.776919
2859,2859014,53725,2.705310
2860,2860015,30983,1.560142
2861,2861009,12579,0.633413
2862,2862010,35208,1.772891
2863,2863011,53805,2.709338
2864,2864012,31047,1.563365
2865,2865014,12627,0.635830
2866,2866010,35224,1.773696
2867,2867011,53677,2.702893
2868,2868012,31079,1.564976
2869,2869014,12611,0.635024
2870,2870015,35400,1.782559
2871,2871009,53741,2.706116
2872,2872010,31159,1.569004
2873,2873010,12579,0.633413
2874,2874013,35352,1.780142
2875,2875014,53709,2.704504
2876,2876009,31223,1.572227
2877,2877011,12595,0.634218
2878,2878012,35304,1.777725
2879,2879014,53725,2.705310
2880,2880015,30983,1.560142
2881,2881009,12627,0.635830
2882,2882011,35288,1.776919
2883,2883012,53709,2.704504
2884,2884014,31031,1.562559
2885,2885015,12595,0.634218
2886,2886009,35192,1.772085
2887,2887010,53773,2.707727
2888,2888011,31111,1.566587
2889,2889013,12627,0.635830
2890,2890015,35432,1.784170
2891,2891009,53821,2.710144
2892,2892011,31127,1.567393
2893,2893012,12547,0.631801
2894,2894013,35336,1.779336
2895,2895014,53693,2.703699
2896,2896016,30983,1.560142
2897,2897010,12547,0.631801
2898,2898012,35304,1.777725
2899,2899013,53741,2.706116
2900,2900015,30967,1.559336
2901,2901008,12595,0.634218
2902,2902009,35176,1.771279
2903,2903010,53725,2.705310
2904,2904011,31111,1.566587
2905,2905013,12643,0.636635
2906,2906015,35336,1.779336
2907,2907009,53693,2.703699
2908,2908011,31127,1.567393
2909,2909013,12643,0.636635
2910,2910014,35336,1.779336
2911,2911008,53725,2.705310
2912,2912009,31207,1.571421
2913,2913012,12627,0.635830
2914,2914014,35352,1.780142
2915,2915015,53709,2.704504
2916,2916009,31143,1.568199
2917,2917011,12579,0.633413
2918,2918012,35272,1.776114
2919,2919014,53789,2.708533
2920,2920015,30935,1.557725
2921,2921010,12627,0.635830
2922,2922012,35256,1.775308
2923,2923013,53773,2.707727
2924,2924014,30983,1.560142
2925,2925009,12611,0.635024
2926,2926010,35208,1.772891
2927,2927013,53773,2.707727
2928,2928014,31063,1.564170
2929,2929010,12627,0.635830
2930,2930012,35304,1.777725
2931,2931013,53661,2.702087
2932,2932016,30967,1.559336
2933,2933010,12627,0.635830
2934,2934012,35288,1.776919
2935,2935013,53693,2.703699
2936,2936014,31015,1.561753
2937,2937010,12515,0.630190
2938,2938011,35240,1.774502
2939,2939012,53757,2.706921
2940,2940014,31015,1.561753
2941,2941008,12675,0.638247
2942,2942010,35240,1.774502
2943,2943011,53789,2.708533
2944,2944013,31047,1.563365
2945,2945011,12531,0.630996
2946,2946015,35384,1.781753
2947,2947009,53709,2.704504
2948,2948010,31143,1.568199
2949,2949012,12627,0.635830
2950,2950013,35336,1.779336
2951,2951014,53757,2.706921
2952,2952008,31191,1.570616
2953,2953012,12611,0.635024
2954,2954015,35320,1.778530
2955,2955008,53757,2.706921
2956,2956010,31159,1.569004
2957,2957011,12627,0.635830
2958,2958012,35288,1.776919
2959,2959013,53693,2.703699
2960,2960015,30967,1.559336
2961,2961010,12627,0.635830
2962,2962015,35368,1.780948
2963,2963011,53789,2.708533
2964,2964013,31031,1.562559
2965,2965015,12595,0.634218
2966,2966008,35160,1.770474
2967,2967009,53725,2.705310
2968,2968010,31127,1.567393
2969,2969015,12627,0.635830
2970,2970009,35144,1.769668
2971,2971011,53693,2.703699
2972,2972012,31047,1.563365
2973,2973013,12611,0.635024
2974,2974014,35384,1.781753
2975,2975008,53725,2.705310
2976,2976010,31111,1.566587
2977,2977015,12643,0.636635
2978,2978010,35256,1.775308
2979,2979012,53757,2.706921
2980,2980013,31063,1.564170
2981,2981014,12611,0.635024
2982,2982008,35208,1.772891
2983,2983010,53725,2.705310
2984,2984012,31127,1.567393
2985,2985009,12595,0.634218
2986,2986012,35208,1.772891
2987,2987013,53725,2.705310
2988,2988015,30999,1.560948
2989,2989009,12595,0.634218
2990,2990011,35208,1.772891
2991,2991012,53741,2.706116
2992,2992014,31015,1.561753
2993,2993011,12627,0.635830
2994,2994014,35320,1.778530
2995,2995009,53757,2.706921
2996,2996010,31159,1.569004
2997,2997011,12595,0.634218
2998,2998013,35320,1.778530
2999,2999014,53725,2.705310
3000,3000015,31015,1.561753
3001,3001012,12627,0.635830
3002,3002008,35144,1.769668
3003,3003010,53725,2.705310
3004,3004012,31079,1.564976
3005,3005013,12595,0.634218
3006,3006014,35336,1.779336
3007,3007009,53789,2.708533
3008,3008011,31143,1.568199
3009,3009009,12563,0.632607
3010,3010012,35240,1.774502
3011,3011013,53709,2.704504
3012,3012015,30999,1.560948
3013,3013009,12611,0.635024
3014,3014010,35208,1.772891
3015,3015011,53709,2.704504
3016,3016012,31031,1.562559
3017,3017012,12627,0.635830
3018,3018015,35320,1.778530
3019,3019008,53837,2.710950
3020,3020010,31143,1.568199
3021,3021011,12531,0.630996
3022,3022013,35304,1.777725
3023,3023015,53709,2.704504
3024,3024009,31159,1.569004
3025,3025009,12627,0.635830
3026,3026012,35208,1.772891
3027,3027014,53693,2.703699
3028,3028015,30983,1.560142
3029,3029009,12595,0.634218
3030,3030010,35208,1.772891
3031,3031012,53741,2.706116
3032,3032012,30951,1.558531
3033,3033012,12643,0.636635
3034,3034009,35240,1.774502
3035,3035011,53757,2.706921
3036,3036012,31143,1.568199
3037,3037013,12627,0.635830
3038,3038015,35352,1.780142
3039,3039009,53741,2.706116
3040,3040010,31111,1.566587
3041,3041010,12627,0.635830
3042,3042011,35288,1.776919
3043,3043013,53661,2.702087
3044,3044015,31031,1.562559
3045,3045010,12579,0.633413
3046,3046011,35240,1.774502
3047,3047012,53709,2.704504
3048,3048013,31111,1.566587
3049,3049012,12627,0.635830
3050,3050013,35304,1.777725
3051,3051015,53741,2.706116
3052,3052009,31175,1.569810
3053,3053010,12627,0.635830
3054,3054012,35272,1.776114
3055,3055014,53709,2.704504
3056,3056008,31207,1.571421
3057,3057016,12643,0.636635
3058,3058010,35224,1.773696
3059,3059011,53709,2.704504
3060,3060014,31015,1.561753
3061,3061008,12675,0.638247
3062,3062010,35192,1.772085
3063,3063012,53757,2.706921
3064,3064013,31047,1.563365
3065,3065013,12595,0.634218
3066,3066015,35400,1.782559
3067,3067009,53725,2.705310
3068,3068011,31159,1.569004
3069,3069013,12643,0.636635
3070,3070015,35320,1.778530
3071,3071009,53709,2.704504
3072,3072010,31079,1.564976
3073,3073011,12627,0.635830
3074,3074015,35368,1.780948
3075,3075016,53773,2.707727
3076,3076010,31143,1.568199
3077,3077010,12595,0.634218
3078,3078012,35272,1.776114
3079,3079014,53741,2.706116
3080,3080015,30983,1.560142
3081,3081015,12595,0.634218
3082,3082010,35240,1.774502
3083,3083011,53709,2.704504
3084,3084012,31079,1.564976
3085,3085014,12611,0.635024
3086,3086015,35336,1.779336
3087,3087009,53773,2.707727
3088,3088011,31175,1.569810
3089,3089012,12611,0.635024
3090,3090013,35272,1.776114
3091,3091014,53565,2.697253
3092,3092008,31111,1.566587
3093,3093009,12611,0.635024
3094,3094011,35256,1.775308
3095,3095013,53757,2.706921
3096,3096014,31031,1.562559
3097,3097009,12611,0.635024
3098,3098012,35288,1.776919
3099,3099013,53853,2.711756
3100,3100014,31031,1.562559
3101,3101015,12627,0.635830
3102,3102009,35176,1.771279
3103,3103011,53757,2.706921
3104,3104012,31095,1.565782
3105,3105013,12643,0.636635
3106,3106010,35224,1.773696
3107,3107011,53741,2.706116
3108,3108012,31127,1.567393
3109,3109013,12611,0.635024
3110,3110014,35400,1.782559
3111,3111016,53693,2.703699
3112,3112009,31175,1.569810
3113,3113010,12611,0.635024
3114,3114013,35320,1.778530
3115,3115014,53725,2.705310
3116,3116009,31207,1.571421
3117,3117010,12627,0.635830
3118,3118011,35224,1.773696
3119,3119013,53693,2.703699
3120,3120014,31047,1.563365
3121,3121015,12707,0.639858
3122,3122011,35224,1.773696
3123,3123012,53789,2.708533
3124,3124014,30999,1.560948
3125,3125015,12611,0.635024
3126,3126010,35208,1.772891
3127,3127011,53789,2.708533
3128,3128013,31047,1.563365
3129,3129015,12627,0.635830
3130,3130011,35144,1.769668
3131,3131012,53757,2.706921
3132,3132013,31063,1.564170
3133,3133015,12611,0.635024
3134,3134009,35160,1.770474
3135,3135010,53709,2.704504
3136,3136012,31079,1.564976
3137,3137015,12611,0.635024
3138,3138009,35208,1.772891
3139,3139011,53725,2.705310
3140,3140013,31063,1.564170
3141,3141013,12611,0.635024
3142,3142008,35128,1.768862
3143,3143009,53853,2.711756
3144,3144011,31063,1.564170
3145,3145014,12547,0.631801
3146,3146009,35160,1.770474
3147,3147011,53757,2.706921
3148,3148013,31047,1.563365
3149,3149014,12643,0.636635
3150,3150015,35336,1.779336
3151,3151010,53741,2.706116
3152,3152011,31207,1.571421
3153,3153015,12659,0.637441
3154,3154011,35272,1.776114
3155,3155013,53725,2.705310
3156,3156015,30983,1.560142
3157,3157009,12595,0.634218
3158,3158011,35256,1.775308
3159,3159012,53725,2.705310
3160,3160014,31079,1.564976
3161,3161009,12627,0.635830
3162,3162012,35176,1.771279
3163,3163013,53677,2.702893
3164,3164014,31063,1.564170
3165,3165015,12627,0.635830
3166,3166009,35128,1.768862
3167,3167011,53741,2.706116
3168,3168012,31095,1.565782
3169,3169015,12627,0.635830
3170,3170010,35208,1.772891
3171,3171012,53757,2.706921
3172,3172013,31079,1.564976
3173,3173014,12611,0.635024
3174,3174009,35144,1.769668
3175,3175009,53741,2.706116
3176,3176010,31127,1.567393
3177,3177014,12611,0.635024
3178,3178009,35144,1.769668
3179,3179011,53725,2.705310
3180,3180013,31191,1.570616
3181,3181015,12611,0.635024
3182,3182008,35160,1.770474
3183,3183009,53693,2.703699
3184,3184011,31175,1.569810
3185,3185014,12627,0.635830
3186,3186009,35080,1.766445
3187,3187011,53789,2.708533
3188,3188012,31063,1.564170
3189,3189013,12627,0.635830
3190,3190014,35352,1.780142
3191,3191009,53757,2.706921
3192,3192010,31223,1.572227
3193,3193015,12627,0.635830
3194,3194011,35320,1.778530
3195,3195012,53709,2.704504
3196,3196013,31111,1.566587
3197,3197014,12627,0.635830
3198,3198009,35240,1.774502
3199,3199010,53741,2.706116
3200,3200011,31191,1.570616
3201,3201009,12595,0.634218
3202,3202011,35320,1.778530
3203,3203012,53741,2.706116
3204,3204014,31047,1.563365
3205,3205015,12643,0.636635
3206,3206009,35160,1.770474
3207,3207011,53725,2.705310
3208,3208013,31031,1.562559
3209,3209010,12595,0.634218
3210,3210011,35160,1.770474
3211,3211013,53741,2.706116
3212,3212014,31047,1.563365
3213,3213015,12563,0.632607
3214,3214009,35208,1.772891
3215,3215011,53757,2.706921
3216,3216012,31095,1.565782
3217,3217009,12611,0.635024
3218,3218011,35256,1.775308
3219,3219013,53693,2.703699
3220,3220014,31047,1.563365
3221,3221008,12595,0.634218
3222,3222010,35272,1.776114
3223,3223011,53725,2.705310
3224,3224013,31063,1.564170
3225,3225010,12627,0.635830
3226,3226013,35288,1.776919
3227,3227014,53741,2.706116
3228,3228015,31015,1.561753
3229,3229009,12611,0.635024
3230,3230011,35208,1.772891
3231,3231012,53853,2.711756
3232,3232014,31047,1.563365
3233,3233011,12611,0.635024
3234,3234015,35384,1.781753
3235,3235016,53709,2.704504
3236,3236010,31271,1.574644
3237,3237011,12627,0.635830
3238,3238012,35288,1.776919
3239,3239014,53725,2.705310
3240,3240015,31015,1.561753
3241,3241013,12691,0.639052
3242,3242009,35144,1.769668
3243,3243010,53805,2.709338
3244,3244012,31127,1.567393
3245,3245014,12627,0.635830
3246,3246015,35384,1.781753
3247,3247009,53725,2.705310
3248,3248010,31159,1.569004
3249,3249010,12611,0.635024
3250,3250011,35256,1.775308
3251,3251013,53661,2.702087
3252,3252015,31047,1.563365
3253,3253009,12627,0.635830
3254,3254011,35096,1.767251
3255,3255012,53725,2.705310
3256,3256014,31047,1.563365
3257,3257013,12627,0.635830
3258,3258009,35272,1.776114
3259,3259012,53709,2.704504
3260,3260013,31143,1.568199
3261,3261015,12611,0.635024
3262,3262008,35176,1.771279
3263,3263010,53741,2.706116
3264,3264011,31095,1.565782
3265,3265011,12627,0.635830
3266,3266014,35352,1.780142
3267,3267015,53725,2.705310
3268,3268009,31223,1.572227
3269,3269011,12627,0.635830
3270,3270013,35288,1.776919
3271,3271014,53645,2.701282
3272,3272015,31047,1.563365
3273,3273015,12627,0.635830
3274,3274009,35224,1.773696
3275,3275011,53773,2.707727
3276,3276012,31079,1.564976
3277,3277013,12563,0.632607
3278,3278015,35320,1.778530
3279,3279009,53773,2.707727
3280,3280010,31223,1.572227
3281,3281009,12627,0.635830
3282,3282012,35288,1.776919
3283,3283014,53725,2.705310
3284,3284015,31031,1.562559
3285,3285009,12611,0.635024
3286,3286011,35208,1.772891
3287,3287012,53757,2.706921
3288,3288013,31095,1.565782
3289,3289013,12611,0.635024
3290,3290015,35336,1.779336
3291,3291008,53789,2.708533
3292,3292011,31159,1.569004
3293,3293012,12627,0.635830
3294,3294015,35368,1.780948
3295,3295009,53773,2.707727
3296,3296010,31143,1.568199
3297,3297009,12643,0.636635
3298,3298014,35304,1.777725
3299,3299010,53805,2.709338
3300,3300013,31063,1.564170
3301,3301014,12627,0.635830
3302,3302009,35160,1.770474
3303,3303010,53725,2.705310
3304,3304011,31127,1.567393
3305,3305012,12627,0.635830
3306,3306015,35448,1.784976
3307,3307011,53853,2.711756
3308,3308012,31095,1.565782
3309,3309014,12627,0.635830
3310,3310015,35352,1.780142
3311,3311010,53741,2.706116
3312,3312010,31175,1.569810
3313,3313011,12627,0.635830
3314,3314014,35336,1.779336
3315,3315015,53757,2.706921
3316,3316009,31191,1.570616
3317,3317010,12611,0.635024
3318,3318011,35224,1.773696
3319,3319013,53709,2.704504
3320,3320015,30951,1.558531
3321,3321015,12643,0.636635
3322,3322012,35272,1.776114
3323,3323012,53709,2.704504
3324,3324013,31079,1.564976
3325,3325014,12627,0.635830
3326,3326015,35400,1.782559
3327,3327010,53725,2.705310
3328,3328011,31143,1.568199
3329,3329012,12707,0.639858
3330,3330014,35336,1.779336
3331,3331015,53773,2.707727
3332,3332009,31223,1.572227
3333,3333010,12499,0.629384
3334,3334011,35256,1.775308
3335,3335012,53741,2.706116
3336,3336015,31031,1.562559
3337,3337008,12627,0.635830
3338,3338011,35256,1.775308
3339,3339013,53725,2.705310
3340,3340014,31015,1.561753
3341,3341008,12595,0.634218
3342,3342010,35160,1.770474
3343,3343011,53773,2.707727
3344,3344012,31127,1.567393
3345,3345013,12579,0.633413
3346,3346010,35144,1.769668
3347,3347011,53741,2.706116
3348,3348012,31079,1.564976
3349,3349014,12627,0.635830
3350,3350015,35352,1.780142
3351,3351009,53757,2.706921
3352,3352010,31191,1.570616
3353,3353011,12627,0.635830
3354,3354013,35336,1.779336
3355,3355014,53725,2.705310
3356,3356009,31191,1.570616
3357,3357011,12595,0.634218
3358,3358012,35320,1.778530
3359,3359014,53741,2.706116
3360,3360015,31047,1.563365
3361,3361011,12595,0.634218
3362,3362014,35320,1.778530
3363,3363016,53677,2.702893
3364,3364010,31143,1.568199
3365,3365011,12595,0.634218
3366,3366013,35288,1.776919
3367,3367014,53677,2.702893
3368,3368016,30983,1.560142
3369,3369011,12627,0.635830
3370,3370014,35288,1.776919
3371,3371015,53741,2.706116
3372,3372009,31175,1.569810
3373,3373010,12595,0.634218
3374,3374012,35224,1.773696
3375,3375014,53725,2.705310
3376,3376015,30999,1.560948
3377,3377009,12595,0.634218
