Sample,Time_us,Raw_u16,Voltage_V
2730,2730010,12899,0.649526
2731,2731011,23109,1.163648
2732,2732013,47307,2.382133
2733,2733015,51884,2.612607
2734,2734009,30695,1.545640
2735,2735011,12883,0.648720
2736,2736012,23109,1.163648
2737,2737008,47259,2.379716
2738,2738011,51948,2.615830
2739,2739013,30695,1.545640
2740,2740014,12899,0.649526
2741,2741015,23253,1.170900
2742,2742009,47227,2.378105
2743,2743010,51900,2.613413
2744,2744011,30695,1.545640
2745,2745015,12867,0.647915
2746,2746009,23109,1.163648
2747,2747011,47275,2.380522
2748,2748012,51916,2.614218
2749,2749013,30567,1.539194
2750,2750014,12851,0.647109
2751,2751009,23077,1.162037
2752,2752010,47243,2.378910
2753,2753014,51900,2.613413
2754,2754009,30727,1.547251
2755,2755011,12899,0.649526
2756,2756012,23141,1.165260
2757,2757013,47355,2.384550
2758,2758015,51900,2.613413
2759,2759009,30759,1.548862
2760,2760010,12899,0.649526
2761,2761015,23189,1.167677
2762,2762010,47259,2.379716
2763,2763011,51916,2.614218
2764,2764013,30631,1.542417
2765,2765014,12867,0.647915
2766,2766015,23221,1.169288
2767,2767010,47179,2.375688
2768,2768012,51916,2.614218
2769,2769009,30759,1.548862
2770,2770010,12931,0.651138
2771,2771012,23109,1.163648
2772,2772014,47371,2.385356
2773,2773015,51884,2.612607
2774,2774009,30775,1.549668
2775,2775010,12899,0.649526
2776,2776012,23125,1.164454
2777,2777009,47179,2.375688
2778,2778011,51900,2.613413
2779,2779012,30647,1.543223
2780,2780013,12867,0.647915
2781,2781014,23205,1.168482
2782,2782015,47355,2.384550
2783,2783009,51980,2.617441
2784,2784010,30631,1.542417
2785,2785016,12883,0.648720
2786,2786011,23141,1.165260
2787,2787012,47291,2.381327
2788,2788013,51948,2.615830
2789,2789015,30647,1.543223
2790,2790008,12931,0.651138
2791,2791010,23077,1.162037
2792,2792011,47275,2.380522
2793,2793010,51932,2.615024
2794,2794012,30695,1.545640
2795,2795013,12835,0.646303
2796,2796015,23237,1.170094
2797,2797010,47243,2.378910
2798,2798011,51932,2.615024
2799,2799012,30711,1.546445
2800,2800013,12883,0.648720
2801,2801013,23221,1.169288
2802,2802010,47275,2.380522
2803,2803012,51980,2.617441
2804,2804013,30583,1.540000
2805,2805015,12931,0.651138
2806,2806009,23093,1.162843
2807,2807010,47275,2.380522
2808,2808011,51964,2.616635
2809,2809010,30743,1.548057
2810,2810013,12915,0.650332
2811,2811014,23189,1.167677
2812,2812016,47371,2.385356
2813,2813010,52044,2.620664
2814,2814012,30679,1.544834
2815,2815014,12931,0.651138
2816,2816015,23221,1.169288
2817,2817015,47323,2.382939
2818,2818013,52044,2.620664
2819,2819014,30631,1.542417
2820,2820015,12755,0.642275
2821,2821010,23125,1.164454
2822,2822012,47243,2.378910
2823,2823014,51900,2.613413
2824,2824015,30535,1.537583
2825,2825015,12867,0.647915
2826,2826010,23061,1.161231
2827,2827011,47243,2.378910
2828,2828012,51916,2.614218
2829,2829014,30631,1.542417
2830,2830008,12899,0.649526
2831,2831010,23109,1.163648
2832,2832012,47243,2.378910
2833,2833011,51916,2.614218
2834,2834012,30727,1.547251
2835,2835015,12867,0.647915
2836,2836008,23029,1.159620
2837,2837010,47259,2.379716
2838,2838012,51916,2.614218
2839,2839013,30615,1.541611
2840,2840015,12835,0.646303
2841,2841013,23189,1.167677
2842,2842009,47291,2.381327
2843,2843012,51948,2.615830
2844,2844013,30615,1.541611
2845,2845014,12883,0.648720
2846,2846015,23173,1.166871
2847,2847008,47227,2.378105
2848,2848009,51980,2.617441
2849,2849010,30743,1.548057
2850,2850015,12915,0.650332
2851,2851009,23029,1.159620
2852,2852010,47211,2.377299
2853,2853011,51932,2.615024
2854,2854013,30663,1.544028
2855,2855015,12867,0.647915
2856,2856009,23013,1.158814
2857,2857008,47179,2.375688
2858,2858010,52060,2.621469
2859,2859012,30631,1.542417
2860,2860013,12899,0.649526
2861,2861015,23205,1.168482
2862,2862009,47243,2.378910
2863,2863010,51996,2.618246
2864,2864012,30679,1.544834
2865,2865013,12883,0.648720
2866,2866015,23301,1.173316
2867,2867009,47211,2.377299
2868,2868010,51964,2.616635
2869,2869012,30663,1.544028
2870,2870013,12899,0.649526
2871,2871015,23173,1.166871
2872,2872009,47227,2.378105
2873,2873009,51996,2.618246
2874,2874012,30663,1.544028
2875,2875013,12883,0.648720
2876,2876014,23173,1.166871
2877,2877015,47339,2.383744
2878,2878008,51980,2.617441
2879,2879010,30727,1.547251
2880,2880012,12899,0.649526
2881,2881012,23125,1.164454
2882,2882015,47339,2.383744
2883,2883008,52012,2.619052
2884,2884010,30695,1.545640
2885,2885011,12899,0.649526
2886,2886013,23173,1.166871
2887,2887014,47323,2.382939
2888,2888015,51916,2.614218
2889,2889008,30759,1.548862
2890,2890011,12899,0.649526
2891,2891012,23141,1.165260
2892,2892013,47243,2.378910
2893,2893015,51932,2.615024
2894,2894009,30759,1.548862
2895,2895010,12899,0.649526
2896,2896012,23205,1.168482
2897,2897014,47339,2.383744
2898,2898016,51900,2.613413
2899,2899009,30711,1.546445
2900,2900010,12899,0.649526
2901,2901012,23125,1.164454
2902,2902013,47339,2.383744
2903,2903014,51916,2.614218
2904,2904009,30759,1.548862
2905,2905012,12931,0.651138
2906,2906014,23173,1.166871
2907,2907015,47387,2.386162
2908,2908010,52012,2.619052
2909,2909011,30679,1.544834
2910,2910012,12899,0.649526
2911,2911014,23157,1.166065
2912,2912015,47307,2.382133
2913,2913010,51900,2.613413
2914,2914013,30759,1.548862
2915,2915014,12883,0.648720
2916,2916015,23173,1.166871
2917,2917009,47259,2.379716
2918,2918010,51916,2.614218
2919,2919011,30743,1.548057
2920,2920013,12883,0.648720
2921,2921015,23237,1.170094
2922,2922011,47243,2.378910
2923,2923012,51868,2.611801
2924,2924014,30583,1.540000
2925,2925008,13011,0.655166
2926,2926010,23093,1.162843
2927,2927011,47323,2.382939
2928,2928012,52012,2.619052
2929,2929016,30567,1.539194
2930,2930011,12883,0.648720
2931,2931012,23141,1.165260
2932,2932013,47275,2.380522
2933,2933014,51996,2.618246
2934,2934015,30599,1.540806
2935,2935010,12899,0.649526
2936,2936012,23125,1.164454
2937,2937015,47371,2.385356
2938,2938011,51948,2.615830
2939,2939012,30663,1.544028
2940,2940014,12899,0.649526
2941,2941009,23077,1.162037
2942,2942010,47259,2.379716
2943,2943012,51916,2.614218
2944,2944013,30647,1.543223
2945,2945010,12915,0.650332
2946,2946013,23125,1.164454
2947,2947015,47339,2.383744
2948,2948009,51948,2.615830
2949,2949010,30727,1.547251
2950,2950012,12899,0.649526
2951,2951013,23173,1.166871
2952,2952015,47355,2.384550
2953,2953010,51980,2.617441
2954,2954014,30631,1.542417
2955,2955009,12883,0.648720
2956,2956010,23093,1.162843
2957,2957011,47307,2.382133
2958,2958013,51948,2.615830
2959,2959014,30647,1.543223
2960,2960015,12883,0.648720
2961,2961012,23205,1.168482
2962,2962008,47195,2.376494
2963,2963009,52044,2.620664
2964,2964011,30695,1.545640
2965,2965013,12899,0.649526
2966,2966014,23205,1.168482
2967,2967008,47227,2.378105
2968,2968010,51980,2.617441
2969,2969015,30599,1.540806
2970,2970010,12995,0.654360
2971,2971012,23093,1.162843
2972,2972014,47259,2.379716
2973,2973015,51900,2.613413
2974,2974010,30727,1.547251
2975,2975011,12883,0.648720
2976,2976012,23125,1.164454
2977,2977009,47275,2.380522
2978,2978013,51948,2.615830
2979,2979015,30567,1.539194
2980,2980009,12899,0.649526
2981,2981011,23109,1.163648
2982,2982012,47339,2.383744
2983,2983013,51916,2.614218
2984,2984014,30599,1.540806
2985,2985013,12899,0.649526
2986,2986009,23045,1.160426
2987,2987011,47275,2.380522
2988,2988012,51916,2.614218
2989,2989013,30679,1.544834
2990,2990014,12883,0.648720
2991,2991016,23221,1.169288
2992,2992010,47131,2.373271
2993,2993015,51900,2.613413
2994,2994009,30759,1.548862
2995,2995011,12787,0.643886
2996,2996013,23141,1.165260
2997,2997015,47387,2.386162
2998,2998008,51980,2.617441
2999,2999010,30743,1.548057
3000,3000012,12883,0.648720
3001,3001009,23029,1.159620
3002,3002012,47387,2.386162
3003,3003013,51868,2.611801
3004,3004015,30663,1.544028
3005,3005010,12915,0.650332
3006,3006012,23141,1.165260
3007,3007013,47339,2.383744
3008,3008014,51932,2.615024
3009,3009012,30647,1.543223
3010,3010016,12867,0.647915
3011,3011010,23077,1.162037
3012,3012011,47227,2.378105
3013,3013012,51948,2.615830
3014,3014013,30663,1.544028
3015,3015015,12851,0.647109
3016,3016008,23029,1.159620
3017,3017014,47339,2.383744
3018,3018009,51980,2.617441
3019,3019011,30679,1.544834
3020,3020013,12867,0.647915
3021,3021013,23173,1.166871
3022,3022015,47307,2.382133
3023,3023009,51980,2.617441
3024,3024010,30727,1.547251
3025,3025008,12899,0.649526
3026,3026011,23173,1.166871
3027,3027012,47275,2.380522
3028,3028013,51932,2.615024
3029,3029014,30663,1.544028
3030,3030009,12931,0.651138
3031,3031010,23061,1.161231
3032,3032011,47259,2.379716
3033,3033009,51980,2.617441
3034,3034011,30695,1.545640
3035,3035013,12883,0.648720
3036,3036015,23173,1.166871
3037,3037010,47259,2.379716
3038,3038011,51980,2.617441
3039,3039013,30663,1.544028
3040,3040014,12883,0.648720
3041,3041014,23221,1.169288
3042,3042010,47211,2.377299
3043,3043011,51948,2.615830
3044,3044013,30663,1.544028
3045,3045015,12867,0.647915
3046,3046009,23093,1.162843
3047,3047011,47275,2.380522
3048,3048012,51980,2.617441
3049,3049011,30791,1.550474
3050,3050014,12835,0.646303
3051,3051015,23205,1.168482
3052,3052008,47179,2.375688
3053,3053010,52012,2.619052
3054,3054012,30679,1.544834
3055,3055013,12883,0.648720
3056,3056014,23157,1.166065
3057,3057012,47291,2.381327
3058,3058014,51980,2.617441
3059,3059016,30551,1.538389
3060,3060010,12915,0.650332
3061,3061011,23109,1.163648
3062,3062013,47227,2.378105
3063,3063014,51852,2.610996
3064,3064015,30567,1.539194
3065,3065009,12915,0.650332
3066,3066010,23077,1.162037
3067,3067012,47275,2.380522
3068,3068013,51916,2.614218
3069,3069015,30615,1.541611
3070,3070010,12899,0.649526
3071,3071011,23093,1.162843
3072,3072012,47243,2.378910
3073,3073012,51996,2.618246
3074,3074014,30631,1.542417
3075,3075009,12899,0.649526
3076,3076010,23045,1.160426
3077,3077012,47323,2.382939
3078,3078013,51868,2.611801
3079,3079014,30631,1.542417
3080,3080015,12883,0.648720
3081,3081009,23093,1.162843
3082,3082010,47243,2.378910
3083,3083013,51932,2.615024
3084,3084014,30631,1.542417
3085,3085009,12899,0.649526
3086,3086010,23125,1.164454
3087,3087012,47243,2.378910
3088,3088013,51932,2.615024
3089,3089014,30599,1.540806
3090,3090009,12899,0.649526
3091,3091010,23077,1.162037
3092,3092012,47275,2.380522
3093,3093013,51900,2.613413
3094,3094014,30583,1.540000
3095,3095015,12867,0.647915
3096,3096009,23061,1.161231
3097,3097010,47243,2.378910
3098,3098014,51932,2.615024
3099,3099015,30599,1.540806
3100,3100008,12931,0.651138
3101,3101009,23029,1.159620
3102,3102010,47163,2.374882
3103,3103012,51964,2.616635
3104,3104014,30615,1.541611
3105,3105014,12883,0.648720
3106,3106009,23061,1.161231
3107,3107010,47227,2.378105
3108,3108011,51868,2.611801
3109,3109013,30663,1.544028
3110,3110014,12883,0.648720
3111,3111008,23029,1.159620
3112,3112010,47259,2.379716
3113,3113011,51964,2.616635
3114,3114015,30615,1.541611
3115,3115009,12851,0.647109
3116,3116009,23045,1.160426
3117,3117011,47275,2.380522
3118,3118012,51884,2.612607
3119,3119013,30631,1.542417
3120,3120015,12883,0.648720
3121,3121009,23077,1.162037
3122,3122012,47307,2.382133
3123,3123014,51948,2.615830
3124,3124016,30599,1.540806
3125,3125009,12915,0.650332
3126,3126011,23093,1.162843
3127,3127012,47259,2.379716
3128,3128013,51932,2.615024
3129,3129014,30599,1.540806
3130,3130009,12899,0.649526
3131,3131010,23045,1.160426
3132,3132011,47323,2.382939
3133,3133013,51948,2.615830
3134,3134015,30647,1.543223
3135,3135016,12867,0.647915
3136,3136010,23109,1.163648
3137,3137014,47355,2.384550
3138,3138010,52028,2.619858
3139,3139011,30679,1.544834
3140,3140012,12915,0.650332
3141,3141013,23173,1.166871
3142,3142015,47339,2.383744
3143,3143009,51964,2.616635
3144,3144010,30743,1.548057
3145,3145014,12899,0.649526
3146,3146010,23093,1.162843
3147,3147011,47115,2.372465
3148,3148013,51916,2.614218
3149,3149015,30599,1.540806
3150,3150009,12915,0.650332
3151,3151011,23077,1.162037
3152,3152012,47323,2.382939
3153,3153015,51932,2.615024
3154,3154010,30727,1.547251
3155,3155011,12899,0.649526
3156,3156012,23109,1.163648
3157,3157013,47291,2.381327
3158,3158014,51884,2.612607
3159,3159008,30791,1.550474
3160,3160010,12899,0.649526
3161,3161014,23157,1.166065
3162,3162010,47227,2.378105
3163,3163012,51980,2.617441
3164,3164013,30647,1.543223
3165,3165014,12899,0.649526
3166,3166009,23061,1.161231
3167,3167011,47259,2.379716
3168,3168012,51916,2.614218
3169,3169015,30599,1.540806
3170,3170009,12915,0.650332
3171,3171011,23077,1.162037
3172,3172011,47291,2.381327
3173,3173013,51948,2.615830
3174,3174014,30631,1.542417
3175,3175016,12883,0.648720
3176,3176011,23093,1.162843
3177,3177015,47451,2.389384
3178,3178010,51948,2.615830
3179,3179012,30679,1.544834
3180,3180012,12931,0.651138
3181,3181013,23189,1.167677
3182,3182015,47307,2.382133
3183,3183009,51980,2.617441
3184,3184010,30711,1.546445
3185,3185014,12899,0.649526
3186,3186008,23045,1.160426
3187,3187010,47371,2.385356
3188,3188011,51932,2.615024
3189,3189011,30695,1.545640
3190,3190012,12883,0.648720
3191,3191014,23125,1.164454
3192,3192015,47323,2.382939
3193,3193012,51932,2.615024
3194,3194013,30663,1.544028
3195,3195014,12883,0.648720
3196,3196008,23045,1.160426
3197,3197010,47179,2.375688
3198,3198012,51932,2.615024
3199,3199013,30647,1.543223
3200,3200014,12867,0.647915
3201,3201011,23093,1.162843
3202,3202013,47291,2.381327
3203,3203015,51884,2.612607
3204,3204009,30791,1.550474
3205,3205010,12915,0.650332
3206,3206011,23125,1.164454
3207,3207013,47259,2.379716
3208,3208015,51852,2.610996
3209,3209011,30679,1.544834
3210,3210015,12883,0.648720
3211,3211009,23029,1.159620
3212,3212010,47243,2.378910
3213,3213011,51964,2.616635
3214,3214013,30631,1.542417
3215,3215013,12883,0.648720
3216,3216015,23221,1.169288
3217,3217012,47291,2.381327
3218,3218015,51964,2.616635
3219,3219009,30775,1.549668
3220,3220010,12899,0.649526
3221,3221012,23109,1.163648
3222,3222013,47371,2.385356
3223,3223014,51916,2.614218
3224,3224008,30759,1.548862
3225,3225014,12899,0.649526
3226,3226009,23093,1.162843
3227,3227010,47227,2.378105
3228,3228011,51948,2.615830
3229,3229014,30695,1.545640
3230,3230008,12947,0.651943
3231,3231010,23013,1.158814
3232,3232012,47275,2.380522
3233,3233010,51948,2.615830
3234,3234015,30647,1.543223
3235,3235009,12899,0.649526
3236,3236010,23141,1.165260
3237,3237012,47275,2.380522
3238,3238013,51964,2.616635
3239,3239015,30663,1.544028
3240,3240009,12899,0.649526
3241,3241016,23173,1.166871
3242,3242011,47243,2.378910
3243,3243012,51916,2.614218
3244,3244013,30631,1.542417
3245,3245014,12947,0.651943
3246,3246009,23061,1.161231
3247,3247011,47227,2.378105
3248,3248012,51948,2.615830
3249,3249011,30727,1.547251
3250,3250013,12931,0.651138
3251,3251015,23141,1.165260
3252,3252008,47275,2.380522
3253,3253010,51948,2.615830
3254,3254011,30695,1.545640
3255,3255013,12867,0.647915
3256,3256013,23141,1.165260
3257,3257012,47307,2.382133
3258,3258014,51868,2.611801
3259,3259015,30583,1.540000
3260,3260009,12899,0.649526
3261,3261010,23125,1.164454
3262,3262012,47291,2.381327
3263,3263013,51916,2.614218
3264,3264014,30679,1.544834
3265,3265013,12883,0.648720
3266,3266015,23173,1.166871
3267,3267009,47195,2.376494
3268,3268011,51980,2.617441
3269,3269012,30679,1.544834
3270,3270014,12883,0.648720
3271,3271016,23173,1.166871
3272,3272010,47211,2.377299
3273,3273009,52012,2.619052
3274,3274012,30599,1.540806
3275,3275013,12867,0.647915
3276,3276015,23157,1.166065
3277,3277008,47275,2.380522
3278,3278009,52060,2.621469
3279,3279011,30679,1.544834
3280,3280012,12915,0.650332
3281,3281012,23125,1.164454
3282,3282014,47291,2.381327
3283,3283008,52012,2.619052
3284,3284011,30711,1.546445
3285,3285013,12883,0.648720
3286,3286014,23157,1.166065
3287,3287015,47339,2.383744
3288,3288009,51980,2.617441
3289,3289010,30775,1.549668
3290,3290012,12883,0.648720
3291,3291013,23045,1.160426
3292,3292014,47291,2.381327
3293,3293015,51868,2.611801
3294,3294009,30711,1.546445
3295,3295011,12915,0.650332
3296,3296013,23125,1.164454
3297,3297013,47387,2.386162
3298,3298009,51980,2.617441
3299,3299011,30679,1.544834
3300,3300013,12883,0.648720
3301,3301013,23141,1.165260
3302,3302015,47339,2.383744
3303,3303009,51900,2.613413
3304,3304011,30743,1.548057
3305,3305012,12867,0.647915
3306,3306009,23029,1.159620
3307,3307010,47307,2.382133
3308,3308012,51900,2.613413
3309,3309013,30599,1.540806
3310,3310015,12883,0.648720
3311,3311009,23013,1.158814
3312,3312011,47259,2.379716
3313,3313013,51932,2.615024
3314,3314009,30743,1.548057
3315,3315013,12835,0.646303
3316,3316014,23173,1.166871
3317,3317008,47147,2.374076
3318,3318010,51996,2.618246
3319,3319011,30679,1.544834
3320,3320013,12883,0.648720
3321,3321013,23173,1.166871
3322,3322015,47307,2.382133
3323,3323009,51996,2.618246
3324,3324011,30727,1.547251
3325,3325013,12899,0.649526
3326,3326014,23157,1.166065
3327,3327008,47227,2.378105
3328,3328009,51964,2.616635
3329,3329010,30727,1.547251
3330,3330013,12915,0.650332
3331,3331014,23141,1.165260
3332,3332010,47227,2.378105
3333,3333011,51916,2.614218
3334,3334012,30679,1.544834
3335,3335014,12931,0.651138
3336,3336014,23189,1.167677
3337,3337015,47339,2.383744
3338,3338011,52028,2.619858
3339,3339013,30631,1.542417
3340,3340014,12883,0.648720
3341,3341015,23221,1.169288
3342,3342009,47291,2.381327
3343,3343010,51964,2.616635
3344,3344011,30759,1.548862
3345,3345013,12851,0.647109
3346,3346016,23237,1.170094
3347,3347009,47179,2.375688
3348,3348010,51964,2.616635
3349,3349012,30743,1.548057
3350,3350012,12883,0.648720
3351,3351014,23173,1.166871
3352,3352008,47227,2.378105
3353,3353011,51948,2.615830
3354,3354013,30727,1.547251
3355,3355014,12867,0.647915
3356,3356015,23173,1.166871
3357,3357009,47211,2.377299
3358,3358011,51996,2.618246
3359,3359012,30663,1.544028
3360,3360013,12851,0.647109
3361,3361016,23253,1.170900
3362,3362011,47227,2.378105
3363,3363012,51980,2.617441
3364,3364013,30647,1.543223
3365,3365014,12883,0.648720
3366,3366008,22965,1.156397
3367,3367010,47291,2.381327
3368,3368012,51948,2.615830
3369,3369016,30599,1.540806
3370,3370012,12883,0.648720
3371,3371014,23141,1.165260
3372,3372015,47339,2.383744
3373,3373010,52028,2.619858
3374,3374011,30695,1.545640
3375,3375012,12835,0.646303
3376,3376014,23189,1.167677
3377,3377010,47195,2.376494
3378,3378013,51932,2.615024
3379,3379014,30615,1.541611
3380,3380015,12883,0.648720
3381,3381010,23061,1.161231
3382,3382012,47227,2.378105
3383,3383013,51964,2.616635
3384,3384014,30647,1.543223
3385,3385010,12899,0.649526
3386,3386011,23093,1.162843
3387,3387013,47227,2.378105
3388,3388015,51916,2.614218
3389,3389008,30759,1.548862
3390,3390009,12899,0.649526
3391,3391011,23061,1.161231
3392,3392012,47243,2.378910
3393,3393008,51948,2.615830
3394,3394012,30727,1.547251
3395,3395014,12851,0.647109
3396,3396015,23221,1.169288
3397,3397009,47243,2.378910
3398,3398010,51916,2.614218
3399,3399012,30647,1.543223
3400,3400014,12899,0.649526
3401,3401010,23061,1.161231
3402,3402011,47211,2.377299
3403,3403012,51948,2.615830
3404,3404014,30647,1.543223
3405,3405016,12899,0.649526
3406,3406010,23029,1.159620
3407,3407011,47323,2.382939
3408,3408011,51884,2.612607
3409,3409015,30631,1.542417
3410,3410010,12899,0.649526
3411,3411010,23045,1.160426
3412,3412012,47211,2.377299
3413,3413013,51964,2.616635
3414,3414014,30647,1.543223
3415,3415008,12883,0.648720
3416,3416010,23077,1.162037
3417,3417015,47355,2.384550
3418,3418012,51996,2.618246
3419,3419014,30663,1.544028
3420,3420016,12819,0.645498
3421,3421009,23029,1.159620
3422,3422011,47211,2.377299
3423,3423013,51964,2.616635
3424,3424014,30631,1.542417
3425,3425012,12915,0.650332
3426,3426013,23061,1.161231
3427,3427014,47323,2.382939
3428,3428015,51980,2.617441
3429,3429009,30791,1.550474
3430,3430011,12883,0.648720
3431,3431012,23093,1.162843
3432,3432013,47275,2.380522
3433,3433010,51948,2.615830
3434,3434011,30727,1.547251
3435,3435013,12883,0.648720
3436,3436014,23173,1.166871
3437,3437008,47227,2.378105
3438,3438010,51964,2.616635
3439,3439012,30695,1.545640
3440,3440013,12867,0.647915
3441,3441011,23125,1.164454
3442,3442014,47275,2.380522
3443,3443009,51948,2.615830
3444,3444011,30823,1.552085
3445,3445011,12883,0.648720
3446,3446013,23157,1.166065
3447,3447014,47291,2.381327
3448,3448008,52108,2.623886
3449,3449012,30727,1.547251
3450,3450015,12963,0.652749
3451,3451009,23061,1.161231
3452,3452012,47243,2.378910
3453,3453013,51948,2.615830
3454,3454014,30679,1.544834
3455,3455008,12851,0.647109
3456,3456009,23125,1.164454
3457,3457015,47259,2.379716
3458,3458009,51964,2.616635
3459,3459011,30743,1.548057
3460,3460012,12867,0.647915
3461,3461013,23173,1.166871
3462,3462014,47339,2.383744
3463,3463015,51868,2.611801
3464,3464009,30759,1.548862
3465,3465015,12787,0.643886
3466,3466009,23061,1.161231
3467,3467011,47195,2.376494
3468,3468012,51980,2.617441
3469,3469014,30631,1.542417
3470,3470015,12867,0.647915
3471,3471008,23029,1.159620
3472,3472010,47227,2.378105
3473,3473008,52012,2.619052
3474,3474010,30807,1.551279
3475,3475011,12915,0.650332
3476,3476013,23189,1.167677
3477,3477014,47275,2.380522
3478,3478009,52044,2.620664
3479,3479010,30759,1.548862
3480,3480011,12899,0.649526
3481,3481012,23125,1.164454
3482,3482008,47179,2.375688
3483,3483010,51964,2.616635
3484,3484011,30711,1.546445
3485,3485013,12915,0.650332
3486,3486014,23173,1.166871
3487,3487016,47339,2.383744
3488,3488010,51980,2.617441
3489,3489009,30823,1.552085
3490,3490012,12947,0.651943
3491,3491013,23125,1.164454
3492,3492014,47291,2.381327
3493,3493009,52012,2.619052
3494,3494010,30727,1.547251
3495,3495012,12899,0.649526
3496,3496013,23141,1.165260
3497,3497012,47227,2.378105
3498,3498014,51980,2.617441
3499,3499016,30647,1.543223
3500,3500009,12883,0.648720
3501,3501010,23029,1.159620
3502,3502012,47291,2.381327
3503,3503013,51884,2.612607
3504,3504015,30663,1.544028
3505,3505014,12931,0.651138
3506,3506009,23045,1.160426
3507,3507011,47195,2.376494
3508,3508012,51964,2.616635
3509,3509014,30663,1.544028
3510,3510008,12899,0.649526
3511,3511009,23029,1.159620
3512,3512011,47275,2.380522
3513,3513011,51916,2.614218
3514,3514013,30727,1.547251
3515,3515015,12851,0.647109
3516,3516009,23045,1.160426
3517,3517011,47243,2.378910
3518,3518013,51884,2.612607
3519,3519014,30631,1.542417
3520,3520008,12963,0.652749
3521,3521009,23045,1.160426
3522,3522011,47259,2.379716
3523,3523013,51884,2.612607
3524,3524015,30647,1.543223
3525,3525009,12931,0.651138
3526,3526009,23029,1.159620
3527,3527011,47259,2.379716
3528,3528012,51948,2.615830
3529,3529013,30695,1.545640
3530,3530015,12867,0.647915
3531,3531009,23029,1.159620
3532,3532010,47227,2.378105
3533,3533011,51996,2.618246
3534,3534012,30663,1.544028
3535,3535014,12915,0.650332
3536,3536009,23029,1.159620
3537,3537015,47339,2.383744
3538,3538010,51964,2.616635
3539,3539010,30759,1.548862
3540,3540013,12883,0.648720
3541,3541014,23157,1.166065
3542,3542016,47371,2.385356
3543,3543010,51980,2.617441
3544,3544011,30743,1.548057
3545,3545012,12899,0.649526
3546,3546014,23093,1.162843
3547,3547015,47355,2.384550
3548,3548008,51996,2.618246
3549,3549011,30775,1.549668
3550,3550012,12899,0.649526
3551,3551013,23205,1.168482
3552,3552014,47339,2.383744
3553,3553015,51900,2.613413
3554,3554010,30839,1.552891
3555,3555011,12867,0.647915
3556,3556012,23125,1.164454
3557,3557014,47259,2.379716
3558,3558015,51900,2.613413
3559,3559010,30711,1.546445
3560,3560011,12915,0.650332
3561,3561014,23125,1.164454
3562,3562009,47211,2.377299
3563,3563010,52012,2.619052
3564,3564012,30759,1.548862
3565,3565013,12899,0.649526
3566,3566015,23093,1.162843
3567,3567010,47195,2.376494
3568,3568010,51964,2.616635
3569,3569013,30823,1.552085
3570,3570015,12867,0.647915
3571,3571010,23061,1.161231
3572,3572011,47243,2.378910
3573,3573013,52044,2.620664
3574,3574014,30631,1.542417
3575,3575009,12883,0.648720
3576,3576010,23061,1.161231
3577,3577012,47291,2.381327
3578,3578014,51932,2.615024
3579,3579015,30631,1.542417
3580,3580010,12899,0.649526
3581,3581011,23093,1.162843
3582,3582012,47275,2.380522
3583,3583014,51916,2.614218
3584,3584015,30663,1.544028
3585,3585010,12915,0.650332
3586,3586013,23109,1.163648
3587,3587014,47291,2.381327
3588,3588015,51964,2.616635
3589,3589008,30775,1.549668
3590,3590010,12931,0.651138
3591,3591011,23093,1.162843
3592,3592013,47307,2.382133
3593,3593015,51932,2.615024
3594,3594009,30775,1.549668
3595,3595011,12883,0.648720
3596,3596013,23109,1.163648
3597,3597013,47339,2.383744
3598,3598015,51932,2.615024
3599,3599015,30631,1.542417
3600,3600009,12899,0.649526
3601,3601011,23093,1.162843
3602,3602014,47339,2.383744
3603,3603015,51868,2.611801
3604,3604010,30743,1.548057
3605,3605011,12899,0.649526
3606,3606012,23125,1.164454
3607,3607014,47291,2.381327
3608,3608015,51884,2.612607
3609,3609010,30759,1.548862
3610,3610014,12867,0.647915
3611,3611015,23189,1.167677
3612,3612009,47243,2.378910
3613,3613011,51964,2.616635
3614,3614012,30727,1.547251
3615,3615014,12883,0.648720
3616,3616015,23189,1.167677
3617,3617011,47259,2.379716
3618,3618015,51932,2.615024
3619,3619016,30647,1.543223
3620,3620009,12915,0.650332
3621,3621011,23093,1.162843
3622,3622011,47211,2.377299
3623,3623013,51900,2.613413
3624,3624014,30647,1.543223
3625,3625010,12915,0.650332
3626,3626011,23093,1.162843
3627,3627013,47291,2.381327
3628,3628014,51932,2.615024
3629,3629016,30663,1.544028
3630,3630010,12915,0.650332
3631,3631011,23077,1.162037
3632,3632013,47147,2.374076
3633,3633009,51964,2.616635
3634,3634012,30679,1.544834
3635,3635014,12867,0.647915
3636,3636015,23157,1.166065
3637,3637009,47243,2.378910
3638,3638010,51932,2.615024
3639,3639012,30727,1.547251
3640,3640013,12867,0.647915
3641,3641011,23109,1.163648
3642,3642014,47291,2.381327
3643,3643015,51900,2.613413
3644,3644010,30791,1.550474
3645,3645011,12899,0.649526
3646,3646012,23125,1.164454
3647,3647013,47275,2.380522
3648,3648016,51884,2.612607
3649,3649012,30711,1.546445
3650,3650009,12995,0.654360
3651,3651010,23045,1.160426
3652,3652011,47227,2.378105
3653,3653013,51932,2.615024
3654,3654014,30663,1.544028
3655,3655015,12867,0.647915
3656,3656008,23029,1.159620
3657,3657012,47243,2.378910
3658,3658015,51948,2.615830
3659,3659010,30775,1.549668
3660,3660012,12899,0.649526
